C1CCOCC1,967
C[C@H](CC(C)(C)O)O,1637
[O-][N+](=O)c1cccc(Cl)c1,1847
CC1=C2C(=CC=C1)N=CC=N2,1992
Cc1cccc(c1)C(C)(C)C,1332
CCCC1CCC(=O)O1,1787
CCCCCCCC/C=C\CCC,1334
CC(=C)[C@@H]1[C@@H]2[C@@H](C2(C)C)CC[C@@]1(C)C=C,1486
CC1=C(C(CC(=O)C1)(C)C)/C=C/C(=O)C,2452
CCCCCCC\C=C/C,1078
CCCC(CC)C1=CC=CC=C1,1352
CC1CCC(C=C1)C,924
CC1=CC2=C(C=CN=C2C=C1)C,2146
CC(=O)OC1=C(C=CC(=C1)Cl)Cl,1986
CC1=CSC(=N1)C(C)C,1339
CCCC(=O)OCc1ccccc1,1860
CC(C)C1=CC2=C(CC1)C3(CCCC(C3CC2)(C)C=O)C,2850
CCCCCCCCCO,1660
C[C@@H]1CC[C@H](C2C13C2C(=C)CC3)C(C)C,1545
CC1=C(C)CC(C)(CC1)C=O,1525
CCCC#N,1095
CC(C)c1cnc(C)cn1,1409
C1=CC(=CC(=C1)O)O,2986
CCOC(C)OC(C)C(=O)OCC,1442
CC/C=C/CCCCC=O,1438
CCCCCCCCCC1=CC=CC=C1,1847
CCC(C)C(=O)/C=C/C,1287
C[C@@]1(CCC2C1C=CCCC2=C)O,2170
OC(=O)CCC1CCCC1,2169
CCC(C)CCC(=O)OC,1269
CC(CCC=C(C)C)CO,1654
CC1CCCC2=C(C=C(C=C12)C)C,1462
CCCCCC(O)C=C,1450
CCCCC[C@@H]1[C@@H](O1)/C=C/C=O,2000
C/C=C/CCC(=O)O,1907
Clc1ccc(Cl)c(Cl)c1,1656
CC(CCCC(=C)C)CC=O,1581
CC(=CC(C(C)(C)C=C)O)C,1510
CC1CCC(=CC1)C(C)(C)O,1611
CCC/C=C/C(=O)CC,1303
Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,3665
CCCCCC(OCC)OCC,1230
CCC1=C(C=CC=C1C)C,1359
C1=CC=C(C(=C1)O)O,2659
CC(C)C1=NC=CN(C1=O)C,2160
CNc1ccccc1CO,2476
C/C=C(/C)\C(=O)OCCC(C)CCC=C(C)C,2010
CCCC/C=C\CCO,1563
CCCN1C=CN=C1,1768
CCCCCSSCCCCC,1757
C1=CC=C(C=C1)/C=C/CO,2279
CC1=CCC[C@@]2(C13CCC2C(C3)(C)C)C,1747
C1=CC=C(C=C1)C2=COC=C2,1849
CC/C=C/C=O,1127
CC1CC(=O)C(=C1C)O,1839
CC1=CC=C(O1)C(C)(C)CCCC(=C)C,1956
CCCCCCCCC(=O)O[Si](C)(C)C(C)(C)C,1638
CCC(/C=C/Cl)(C#C)O,1445
CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C,2645
CC(C)COC=C,800
CCOC(=O)CCCCCCC(=O)OCC,2090
CCCCCC(=O)CC,1253
OC(=O)\C=C\c1ccccc1,2735
CCCCOC(=O)CCCCCCCCC=C,1963
CCCCCCCCOC(=O)CCCCCCC,2009
C=CC1=CC(=CC=C1)N,2101
CCCCOC(=O)C1=CC=CC=C1C(=O)O,2552
CC(=C)[C@H]1CC[C@]1(C)CCO,1769
CCCCCCCCCC(=O)OCCCCCC,2011
COC1=CC=CC=C1CC(=O)OC,2024
CCCCCCCCCCCCCCCCC(C)C,1862
CCOC(=O)CCl,1337
C1CC=CCCC=C1,1164
CCCCOC(=O)C(C(C(F)(F)F)(F)F)(F)F,730
C1=COC=C1CO,1670
CCC(C)OC(=O)C12CC3CC(C1)CC(C3)C2,2015
CC1OC(C)OC(C)O1,1069
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,2461
CO[P](=O)(OC)OC(Br)C(Cl)(Cl)Br,1930
CCC(C)Br,903
CCCCCCCCOC(=O)C(C)CC,1623
CCCCc1ccc(cc1)[N+]([O-])=O,2234
CC/C=C/CC(=O)C,1335
CCCCCCCCCC(OC)OC,1567
COC(=O)/C=C\SC,1780
CCOC(C1=CC=CO1)OCC,1453
CC1(CC2C1CCC(=C)C(CCC2=C)O)C,2324
CC1=C[C@H]2[C@@H](CC1)C(=CC[C@@H]2C(C)C)C,1726
CCC1=CSC(=N1)C,1356
CC(C)[C@@H]1CC[C@]2(C)C3CCC(=C)[C@@H]2C13,1586
CCC1=C(C(=O)CC1C)O,1812
Sc1occc1,1443
CC[C@H](C)C(C)CO,1388
CC/C=C\CC(C)O,1310
CC(C)CCN=CCC(C)C,1164
CCC(CCCCCCCCC(=O)OCCl)Cl,2506
CCc1sc(CC)nc1,1463
CCC/C=C\CCCCCCCOC(=O)C,1982
CCCCCCCC(=O)OCC1=CC=CC=C1,2260
CCC(C)(O)CCCC(C)C,1400
CC1(C2CCC(=C)C2CO1)C,1361
CCCCCSCCC,1274
C\C=C\C\C=C\C=C,1073
Cc1ccc(O)cc1,2080
CCCC(=O)OCC=C,1192
C/C=C/C=O,1035
CC(S)CS,1355
CCC/C(=C/C(=O)C)/C,1015
CCCCCCC(=O)OCCC,1425
CCOC(=O)/C=C/C1=CC=CC=C1,2130
CCCCCC(CC(=O)OC)OC(=O)C,1864
CCCc1ncc(C)nc1C,1493
CCCCCO[Si](C)(C)C,921
CCOC1=C(C=CC(=C1)C=O)O,2464
CCCCOC(=O)CC(C)C,1259
CC1CCCCN1,1022
C1CCCC/C=C/CCC1,1558
CC(C)C(C)(C)C1=CC=CC=C1,1364
CCCCCCCCO[Si](C)(C)C,1193
CC(=O)OCC1=CC=C(O1)C=O,2194
CCOC(=O)CCCSC,1652
CCCCNC(C)=O,1882
COCCOCCO,1589
CCCC(Br)CC,1069
CCCCCCCCC(CCCCCC)CO,2760
C[C@H]1CCC[C@@H]2C[C@@]3(C[C@]12C)C(=C)COC3=O,2549
CCCC1=C(C(=O)CC1)O,1891
CCCCCCCCCCCCCCCCCCCO,2649
CC1=CN(C2=CC=CC=C12)C(=O)C,2588
CCC(=O)OC(C)(C)C1CCC(=CC1)C,1747
CC(=C1CC[C@@]([C@@H](C1)C(=C)C)(C)C=C)C,1650
